Condition	Selection	region	mean_tail_length	median_tail_length
Red1-FTP_RNAIP	IP	II:3874035-3874344	61.012315270936	56.17
Red1-FTP_RNAIP	IP	II:3874462-3874625	71.9264705882353	62.74
Red1-FTP_RNAIP	IP	II:3886920-3887423	42.9928205128205	31.99
Red1-FTP_RNAIP	IP	II:3895336-3895464	36.91	36.91
Red1-FTP_RNAIP	IP	II:3901031-3901335	32.89	31.06
Red1-FTP_RNAIP	IP	II:3911313-3911451	75.5366666666667	73.5
Red1-FTP_RNAIP	IP	II:3913301-3913435	40.2678947368421	31.86
Red1-FTP_RNAIP	IP	II:3920292-3920445	26.16	26.16
Red1-FTP_RNAIP	IP	II:3921038-3921201	27.172	26.16
Red1-FTP_RNAIP	IP	II:3925617-3925842	82.3116666666667	77.995
Red1-FTP_RNAIP	IP	II:3925748-3926057	69.73125	56.185
Red1-FTP_RNAIP	IP	II:3930721-3932301	30.3607692307692	31.27
Red1-FTP_RNAIP	IP	II:3934450-3934829	55.3761290322581	43.69
Red1-FTP_RNAIP	IP	II:3935360-3935472	29.8202777777778	23.11
Red1-FTP_RNAIP	IP	II:393968-394091	26.2033333333333	24.47
Red1-FTP_RNAIP	IP	II:3946594-3947280	26.27	26.27
Red1-FTP_RNAIP	IP	II:3947515-3947712	20.2725	20.585
Red1-FTP_RNAIP	IP	II:3947932-3948080	20.012	18.97
Red1-FTP_RNAIP	IP	II:3954183-3954367	126.64	126.64
Red1-FTP_RNAIP	IP	II:3955745-3955859	37.26	37.26
Red1-FTP_RNAIP	IP	II:395664-396013	64.6514285714286	67.02
Red1-FTP_RNAIP	IP	II:3958411-3958741	31.685	34.14
Red1-FTP_RNAIP	IP	II:3959443-3960228	58.8164285714286	33.815
Red1-FTP_RNAIP	IP	II:3965693-3965912	29.0045833333333	24.325
Red1-FTP_RNAIP	IP	II:3966421-3966560	27.306	28.12
Red1-FTP_RNAIP	IP	II:3971580-3971821	19.99	19.99
Red1-FTP_RNAIP	IP	II:3972034-3972961	20.9033333333333	19.99
Red1-FTP_RNAIP	IP	II:397224-399044	26.9325	24.49
Red1-FTP_RNAIP	IP	II:3973085-3974134	25.2669523809524	20.72
Red1-FTP_RNAIP	IP	II:3995426-3995682	46.6753846153846	32.8
Red1-FTP_RNAIP	IP	II:3996377-3996499	45.8983333333333	37.365
Red1-FTP_RNAIP	IP	II:3996806-3997066	43.2282352941176	27.33
Red1-FTP_RNAIP	IP	II:3999449-3999572	50.57	49.46
Red1-FTP_RNAIP	IP	II:4000077-4000420	36.25	35.1
Red1-FTP_RNAIP	IP	II:4000857-4000962	39.98	39.995
Red1-FTP_RNAIP	IP	II:4008834-4008936	27.9514484679666	23.03
Red1-FTP_RNAIP	IP	II:4009177-4009315	28.1572368421053	23.275
Red1-FTP_RNAIP	IP	II:4009638-4009895	63.1417142857143	54.6
Red1-FTP_RNAIP	IP	II:401911-402016	46.3466666666667	24.48
Red1-FTP_RNAIP	IP	II:4021071-4021248	32.2187804878049	29.79
Red1-FTP_RNAIP	IP	II:4038981-4039099	42.41	42.41
Red1-FTP_RNAIP	IP	II:4043361-4043734	22.91	22.91
Red1-FTP_RNAIP	IP	II:4044027-4044675	22.91	22.91
Red1-FTP_RNAIP	IP	II:4044818-4045305	26.39	26.39
Red1-FTP_RNAIP	IP	II:404674-405704	30.1833333333333	30.72
Red1-FTP_RNAIP	IP	II:404699-404843	30.1833333333333	30.72
Red1-FTP_RNAIP	IP	II:4047695-4048148	55.5866666666667	37.07
Red1-FTP_RNAIP	IP	II:405139-405240	34.18	34.18
Red1-FTP_RNAIP	IP	II:4052677-4053268	16.74	16.74
Red1-FTP_RNAIP	IP	II:4053841-4054003	16.74	16.74
Red1-FTP_RNAIP	IP	II:405387-405536	34.18	34.18
Red1-FTP_RNAIP	IP	II:4054262-4054552	14.6	14.6
Red1-FTP_RNAIP	IP	II:4058327-4058457	39.056	30.13
Red1-FTP_RNAIP	IP	II:405863-406467	108.86	108.86
Red1-FTP_RNAIP	IP	II:4067897-4069126	44.6075	30.765
Red1-FTP_RNAIP	IP	II:4073948-4074077	31.172	25.64
Red1-FTP_RNAIP	IP	II:4081340-4081525	67.8878571428571	65.39
Red1-FTP_RNAIP	IP	II:408216-408394	82.8055555555556	59.36
Red1-FTP_RNAIP	IP	II:4083666-4085500	66.114	67.21
Red1-FTP_RNAIP	IP	II:4084513-4084659	47.455	47.455
Red1-FTP_RNAIP	IP	II:4084980-4085170	50.6225	53.79
Red1-FTP_RNAIP	IP	II:4086661-4086763	25.688	23.73
Red1-FTP_RNAIP	IP	II:4088123-4088700	39.9633333333333	38.8
Red1-FTP_RNAIP	IP	II:4091514-4091739	81.5727272727273	83.52
Red1-FTP_RNAIP	IP	II:4092385-4092539	16.53	16.53
Red1-FTP_RNAIP	IP	II:4096958-4097713	33.43	33.43
Red1-FTP_RNAIP	IP	II:4097965-4098073	33.43	33.43
Red1-FTP_RNAIP	IP	II:4098147-4098420	29.155	29.155
Red1-FTP_RNAIP	IP	II:4098715-4098961	21.495	22.95
Red1-FTP_RNAIP	IP	II:4099274-4099402	23.037	20.035
Red1-FTP_RNAIP	IP	II:410029-410146	27.3605454545455	24.58
Red1-FTP_RNAIP	IP	II:4116058-4116197	22.45	22.45
Red1-FTP_RNAIP	IP	II:4116324-4116556	22.45	22.45
Red1-FTP_RNAIP	IP	II:412092-412310	18.57	18.57
Red1-FTP_RNAIP	IP	II:4123974-4124080	62.7566666666667	55.53
Red1-FTP_RNAIP	IP	II:4126323-4127841	30.8809523809524	26.08
Red1-FTP_RNAIP	IP	II:413654-413893	31.4279661016949	26.57
Red1-FTP_RNAIP	IP	II:4136687-4137005	20.85	19.57
Red1-FTP_RNAIP	IP	II:4137086-4137284	23.5	23.5
Red1-FTP_RNAIP	IP	II:4140330-4140700	28.58	28.58
Red1-FTP_RNAIP	IP	II:4141019-4141356	28.58	28.58
Red1-FTP_RNAIP	IP	II:414258-414904	32.1474439461883	26.76
Red1-FTP_RNAIP	IP	II:4153278-4154236	27.1260869565217	19.09
Red1-FTP_RNAIP	IP	II:4155279-4155587	15.35	15.35
Red1-FTP_RNAIP	IP	II:4157388-4157510	18.215	18.215
Red1-FTP_RNAIP	IP	II:4158489-4158646	24.8538475499093	23.56
Red1-FTP_RNAIP	IP	II:4160199-4160383	57.01	57.01
Red1-FTP_RNAIP	IP	II:4160732-4161106	54.6692	43.27
Red1-FTP_RNAIP	IP	II:4162226-4163850	40.1151948051948	35.97
Red1-FTP_RNAIP	IP	II:4162479-4163342	40.6113432835821	35.43
Red1-FTP_RNAIP	IP	II:4163631-4163750	47.0644444444444	34.715
Red1-FTP_RNAIP	IP	II:4164716-4165152	26.4177777777778	24.53
Red1-FTP_RNAIP	IP	II:4173005-4173921	21.9674666666667	20.2
Red1-FTP_RNAIP	IP	II:417321-417459	53.15	53.15
Red1-FTP_RNAIP	IP	II:4180083-4180200	56.904262295082	51.29
Red1-FTP_RNAIP	IP	II:4181749-4182056	19.15	19.15
Red1-FTP_RNAIP	IP	II:4182373-4182626	24.8075	26.315
Red1-FTP_RNAIP	IP	II:4189968-4190266	31.9962162162162	27.89
Red1-FTP_RNAIP	IP	II:419310-419410	51.67	49.53
Red1-FTP_RNAIP	IP	II:4193295-4193413	19.29	19.29
Red1-FTP_RNAIP	IP	II:4199647-4199759	21.345	21.345
Red1-FTP_RNAIP	IP	II:4202928-4203076	20.72	20.72
Red1-FTP_RNAIP	IP	II:420309-420661	32.63	36.22
Red1-FTP_RNAIP	IP	II:4205955-4207253	30.4433333333333	32.21
Red1-FTP_RNAIP	IP	II:4207405-4207544	18.26	17.095
Red1-FTP_RNAIP	IP	II:4215500-4215739	29.9715384615385	27.62
Red1-FTP_RNAIP	IP	II:4216326-4216813	22.5466666666667	23.01
Red1-FTP_RNAIP	IP	II:4216965-4217143	28.79	29.4
Red1-FTP_RNAIP	IP	II:4221907-4222176	28.0492307692308	26.35
Red1-FTP_RNAIP	IP	II:4230404-4230666	28.5725	27.675
Red1-FTP_RNAIP	IP	II:4231974-4232205	32.39	28.645
Red1-FTP_RNAIP	IP	II:4237937-4238174	26.34	26.34
Red1-FTP_RNAIP	IP	II:4238901-4239015	27.1768384879725	24.41
Red1-FTP_RNAIP	IP	II:4239039-4239290	27.8619411764706	24.185
Red1-FTP_RNAIP	IP	II:4239706-4239870	53.1526666666667	38.8
Red1-FTP_RNAIP	IP	II:4244259-4244497	40.75	40.75
Red1-FTP_RNAIP	IP	II:4247207-4247444	69.914	57.27
Red1-FTP_RNAIP	IP	II:4252282-4253248	50.8078571428571	40.71
Red1-FTP_RNAIP	IP	II:4254431-4255255	34.1546153846154	32.07
Red1-FTP_RNAIP	IP	II:4255446-4255594	63.395	60.225
Red1-FTP_RNAIP	IP	II:4256474-4256733	85.439	85.205
Red1-FTP_RNAIP	IP	II:4258515-4258672	44.61	44.61
Red1-FTP_RNAIP	IP	II:4258918-4259047	85.55	92.545
Red1-FTP_RNAIP	IP	II:4267455-4267593	33.812	25.95
Red1-FTP_RNAIP	IP	II:4275799-4275914	36.3475	36.665
Red1-FTP_RNAIP	IP	II:4276424-4276823	29.6985714285714	28.25
Red1-FTP_RNAIP	IP	II:4282969-4283344	27.008	29.59
Red1-FTP_RNAIP	IP	II:4283946-4284459	30.2020183486239	24.69
Red1-FTP_RNAIP	IP	II:4284254-4284437	25.1288775510204	22.68
Red1-FTP_RNAIP	IP	II:4284489-4284597	24.8360377358491	22.305
Red1-FTP_RNAIP	IP	II:4284660-4284827	24.5446218487395	21.95
Red1-FTP_RNAIP	IP	II:4288190-4288591	32.368	25.89
Red1-FTP_RNAIP	IP	II:4289444-4290914	26.6824137931034	21.64
Red1-FTP_RNAIP	IP	II:429121-430236	85.509	56.265
Red1-FTP_RNAIP	IP	II:4296423-4296658	58.374	63.08
Red1-FTP_RNAIP	IP	II:4298624-4298769	31.0187804878049	32.6
Red1-FTP_RNAIP	IP	II:4298875-4299284	37.244	40.44
Red1-FTP_RNAIP	IP	II:4299347-4299496	33.199	28.58
Red1-FTP_RNAIP	IP	II:4300113-4300262	31.6275	28.58
Red1-FTP_RNAIP	IP	II:4300694-4300802	72.06875	71.15
Red1-FTP_RNAIP	IP	II:4308595-4308815	48.65	29.53
Red1-FTP_RNAIP	IP	II:4315838-4316247	55.07	55.07
Red1-FTP_RNAIP	IP	II:4318765-4318903	32.61	32.61
Red1-FTP_RNAIP	IP	II:432013-432220	76.0988888888889	72.725
Red1-FTP_RNAIP	IP	II:4320139-4320392	29.3438461538462	27.09
Red1-FTP_RNAIP	IP	II:433013-433203	24.5227272727273	25.83
Red1-FTP_RNAIP	IP	II:4338209-4339835	34.8	34.8
Red1-FTP_RNAIP	IP	II:4340131-4340424	34.8	34.8
Red1-FTP_RNAIP	IP	II:4340486-4340647	34.8	34.8
Red1-FTP_RNAIP	IP	II:4340702-4341625	28.4671428571429	23.575
Red1-FTP_RNAIP	IP	II:4341852-4341989	24.1308108108108	22.91
Red1-FTP_RNAIP	IP	II:4342922-4343115	25.5017647058824	23.86
Red1-FTP_RNAIP	IP	II:4343942-4344322	27.8466666666667	31.59
Red1-FTP_RNAIP	IP	II:4346595-4346814	36.015	36.015
Red1-FTP_RNAIP	IP	II:434918-435282	31.4608695652174	28.385
Red1-FTP_RNAIP	IP	II:4349583-4349858	72.3591666666667	66.31
Red1-FTP_RNAIP	IP	II:4349956-4350295	58.5366666666667	32.4
Red1-FTP_RNAIP	IP	II:4350559-4350691	23.5	23.5
Red1-FTP_RNAIP	IP	II:4350998-4351116	23.5	23.5
Red1-FTP_RNAIP	IP	II:4358873-4359210	26.7975	23.825
Red1-FTP_RNAIP	IP	II:4359963-4360181	68.8216666666667	56.885
Red1-FTP_RNAIP	IP	II:4373690-4373866	23.996	20.31
Red1-FTP_RNAIP	IP	II:4374443-4374545	29.4041666666667	23.1
Red1-FTP_RNAIP	IP	II:4376168-4376294	54.7328571428571	43.14
Red1-FTP_RNAIP	IP	II:4377704-4377812	28.8626315789474	28.77
Red1-FTP_RNAIP	IP	II:4377917-4378054	28.385	28.325
Red1-FTP_RNAIP	IP	II:4378108-4378296	29.6091666666667	29.55
Red1-FTP_RNAIP	IP	II:4378356-4378457	25.261	25.645
Red1-FTP_RNAIP	IP	II:4380632-4380753	36.4477777777778	34.88
Red1-FTP_RNAIP	IP	II:4382866-4382971	26.46	26.46
Red1-FTP_RNAIP	IP	II:4386685-4386818	30.6949425287356	27.18
Red1-FTP_RNAIP	IP	II:4387006-4387190	30.0593859649123	26.715
Red1-FTP_RNAIP	IP	II:4390827-4391196	34.93	34.93
Red1-FTP_RNAIP	IP	II:4392389-4392607	28.9075903614458	26.24
Red1-FTP_RNAIP	IP	II:439935-440184	25.14	25.14
Red1-FTP_RNAIP	IP	II:440252-440356	25.14	25.14
Red1-FTP_RNAIP	IP	II:4407227-4407730	27.278	23.68
Red1-FTP_RNAIP	IP	II:4414353-4416185	84.5354545454545	82.17
Red1-FTP_RNAIP	IP	II:4415956-4416099	84.5354545454545	82.17
Red1-FTP_RNAIP	IP	II:4416496-4419828	45.0013043478261	27.49
Red1-FTP_RNAIP	IP	II:4424522-4424851	32.65	32.65
Red1-FTP_RNAIP	IP	II:4425907-4426200	88.52	53.74
Red1-FTP_RNAIP	IP	II:4430980-4431107	30.01	30.75
Red1-FTP_RNAIP	IP	II:4431671-4431957	67.5664	53.39
Red1-FTP_RNAIP	IP	II:4431768-4431979	67.5664	53.39
Red1-FTP_RNAIP	IP	II:4433755-4433902	59.9415384615385	49.225
Red1-FTP_RNAIP	IP	II:4437689-4438068	40.1	40.1
Red1-FTP_RNAIP	IP	II:4442560-4444111	75.2083419689119	68.4
Red1-FTP_RNAIP	IP	II:444623-444959	70.1609090909091	42.18
Red1-FTP_RNAIP	IP	II:4446369-4447514	87.7977160493827	78.38
Red1-FTP_RNAIP	IP	II:4446822-4446959	72.325	64.305
Red1-FTP_RNAIP	IP	II:4449068-4450160	53.7566666666667	30.02
Red1-FTP_RNAIP	IP	II:4453138-4453828	44.98	43.4
Red1-FTP_RNAIP	IP	II:4462601-4466281	67.8150574712644	53.995
Red1-FTP_RNAIP	IP	II:4469171-4471113	26.13	24.79
Red1-FTP_RNAIP	IP	II:4471702-4472059	67.4044444444445	31.85
Red1-FTP_RNAIP	IP	II:4472658-4473185	58.295	50.005
Red1-FTP_RNAIP	IP	II:4478841-4478990	27.2618181818182	20.68
Red1-FTP_RNAIP	IP	II:4481178-4481406	96.98	90.83
Red1-FTP_RNAIP	IP	II:448906-449015	56.5072727272727	39.84
Red1-FTP_RNAIP	IP	II:4496358-4496938	112.66	112.66
Red1-FTP_RNAIP	IP	II:4505957-4506104	112.222	99.95
Red1-FTP_RNAIP	IP	II:4506161-4506324	102.84	73.165
Red1-FTP_RNAIP	IP	II:451036-451526	71.2686805555556	58.335
Red1-FTP_RNAIP	IP	II:452417-452516	32.0075	27.995
Red1-FTP_RNAIP	IP	II:452880-453013	31.0666666666667	21.16
Red1-FTP_RNAIP	IP	II:455522-455671	29.6	29.6
Red1-FTP_RNAIP	IP	II:458944-459092	35.26	35.26
Red1-FTP_RNAIP	IP	II:468610-468790	42.89875	43.13
Red1-FTP_RNAIP	IP	II:472002-472122	36.4042857142857	33.27
Red1-FTP_RNAIP	IP	II:490195-490490	32.228	27.84
Red1-FTP_RNAIP	IP	II:490855-490996	36.7442857142857	27.84
Red1-FTP_RNAIP	IP	II:491375-491564	31.3333333333333	24.51
Red1-FTP_RNAIP	IP	II:493481-493583	51.9335714285714	43.715
Red1-FTP_RNAIP	IP	II:501397-501684	34.9723333333333	26.415
Red1-FTP_RNAIP	IP	II:503769-503902	34.8033333333333	37.76
Red1-FTP_RNAIP	IP	II:506088-507741	15.99	15.99
Red1-FTP_RNAIP	IP	II:508076-508311	19.15	19.15
Red1-FTP_RNAIP	IP	II:517481-517684	29.5138723404255	24.46
Red1-FTP_RNAIP	IP	II:519272-519401	46.5733333333333	23.52
Red1-FTP_RNAIP	IP	II:520635-522260	74.0921875	68.735
Red1-FTP_RNAIP	IP	II:523373-523519	109.095	109.095
Red1-FTP_RNAIP	IP	II:526937-527142	43.8386206896552	36.72
Red1-FTP_RNAIP	IP	II:528292-528505	37.336	36.72
Red1-FTP_RNAIP	IP	II:528767-528916	37.1577777777778	26.07
Red1-FTP_RNAIP	IP	II:536037-536290	30.5392857142857	28.31
Red1-FTP_RNAIP	IP	II:538028-538382	52.8825	40.63
Red1-FTP_RNAIP	IP	II:538441-538612	31.3933333333333	20.8
Red1-FTP_RNAIP	IP	II:539705-539914	35.7852336448598	34.11
Red1-FTP_RNAIP	IP	II:540557-540837	36.0974545454545	32.32
Red1-FTP_RNAIP	IP	II:546153-546330	34.2275	32.26
Red1-FTP_RNAIP	IP	II:547059-547187	33.3175	36.1
Red1-FTP_RNAIP	IP	II:551154-551451	27.964	26.07
Red1-FTP_RNAIP	IP	II:555970-556074	36.0545714285714	31.36
Red1-FTP_RNAIP	IP	II:556580-556845	37.11775	33.085
Red1-FTP_RNAIP	IP	II:559475-559904	46.9383333333333	36.57
Red1-FTP_RNAIP	IP	II:561049-561766	49.39	41.66
Red1-FTP_RNAIP	IP	II:561923-562111	19.54	19.54
Red1-FTP_RNAIP	IP	II:570947-572398	22.31	22.31
Red1-FTP_RNAIP	IP	II:572453-573253	28.44	28.44
Red1-FTP_RNAIP	IP	II:573363-573508	30.7533333333333	34
Red1-FTP_RNAIP	IP	II:578182-578724	27.5068987341772	24.35
Red1-FTP_RNAIP	IP	II:585412-585566	26.506	25.75
Red1-FTP_RNAIP	IP	II:591725-592609	52.9866666666667	41.04
Red1-FTP_RNAIP	IP	II:592425-592536	45.0225	33.915
Red1-FTP_RNAIP	IP	II:593544-593665	48.3333333333333	58.53
Red1-FTP_RNAIP	IP	II:602138-602464	25.2809259259259	22.605
Red1-FTP_RNAIP	IP	II:604097-604374	29.0503703703704	26.365
Red1-FTP_RNAIP	IP	II:616631-617167	41.3576923076923	33.05
Red1-FTP_RNAIP	IP	II:619186-619387	27.7633333333333	28.63
Red1-FTP_RNAIP	IP	II:626117-627508	27.9761789334509	25.09
Red1-FTP_RNAIP	IP	II:626255-627515	27.7605853658537	24.93
Red1-FTP_RNAIP	IP	II:631167-631695	26.2443076923077	24.51
Red1-FTP_RNAIP	IP	II:632143-632295	27.0953103448276	24.11
Red1-FTP_RNAIP	IP	II:632434-632615	27.3677611940298	24.125
Red1-FTP_RNAIP	IP	II:633510-633903	35.13	28.58
Red1-FTP_RNAIP	IP	II:635545-635733	34.3533333333333	30.885
Red1-FTP_RNAIP	IP	II:636075-636179	23.3233333333333	26.61
Red1-FTP_RNAIP	IP	II:640726-641113	46.1106666666667	34.9
Red1-FTP_RNAIP	IP	II:650930-651054	37.79	37.79
Red1-FTP_RNAIP	IP	II:653678-654195	43.6625	48.235
Red1-FTP_RNAIP	IP	II:654853-655168	21.21	21.21
Red1-FTP_RNAIP	IP	II:659547-659798	26.0033333333333	30.64
Red1-FTP_RNAIP	IP	II:659879-659991	26.0033333333333	30.64
Red1-FTP_RNAIP	IP	II:6600-6968	99.2785714285714	99.95
Red1-FTP_RNAIP	IP	II:660096-660317	29.972	31.38
Red1-FTP_RNAIP	IP	II:671092-671415	31.8	31.8
Red1-FTP_RNAIP	IP	II:671798-671966	31.8	31.8
Red1-FTP_RNAIP	IP	II:672220-672364	31.8	31.8
Red1-FTP_RNAIP	IP	II:672469-672675	31.8	31.8
Red1-FTP_RNAIP	IP	II:676909-677056	36.0207692307692	34.51
Red1-FTP_RNAIP	IP	II:678185-678448	34.5614285714286	22.57
Red1-FTP_RNAIP	IP	II:678854-678969	21.51	21.51
Red1-FTP_RNAIP	IP	II:683027-683242	110.513333333333	118.65
Red1-FTP_RNAIP	IP	II:71258-71506	29.0537588652482	25.12
Red1-FTP_RNAIP	IP	II:714148-714573	40.8735	26.48
Red1-FTP_RNAIP	IP	II:714713-715031	98.52375	96.75
Red1-FTP_RNAIP	IP	II:727899-728226	27.86	27.86
Red1-FTP_RNAIP	IP	II:730926-731025	41.3116666666667	46.72
Red1-FTP_RNAIP	IP	II:731206-731313	45.4575	46.72
Red1-FTP_RNAIP	IP	II:73493-73615	17.35	16.64
Red1-FTP_RNAIP	IP	II:738446-738572	39.266	42.59
Red1-FTP_RNAIP	IP	II:742153-742288	21.58	20.29
Red1-FTP_RNAIP	IP	II:742502-742620	21.58	20.29
Red1-FTP_RNAIP	IP	II:742712-742920	21.58	20.29
Red1-FTP_RNAIP	IP	II:747001-747674	39.54	39.54
Red1-FTP_RNAIP	IP	II:747333-747509	39.54	39.54
Red1-FTP_RNAIP	IP	II:747630-748049	31.2426666666667	18.49
Red1-FTP_RNAIP	IP	II:748138-748275	26.7458333333333	17.835
Red1-FTP_RNAIP	IP	II:748532-749045	27.9794117647059	26.32
Red1-FTP_RNAIP	IP	II:754655-754783	28.0212686567164	23.495
Red1-FTP_RNAIP	IP	II:754971-755074	27.9289361702128	23.75
Red1-FTP_RNAIP	IP	II:754971-755149	28.3983419689119	23.55
Red1-FTP_RNAIP	IP	II:757452-757984	58.2447222222222	45.34
Red1-FTP_RNAIP	IP	II:757532-757745	62.6541379310345	54.71
Red1-FTP_RNAIP	IP	II:763237-763985	30.82	30.82
Red1-FTP_RNAIP	IP	II:771856-771985	39.1195	40.06
Red1-FTP_RNAIP	IP	II:772784-773299	39.0878125	32.525
Red1-FTP_RNAIP	IP	II:783407-784034	67.3475	59.895
Red1-FTP_RNAIP	IP	II:788418-789415	32.0605263157895	30.87
Red1-FTP_RNAIP	IP	II:793033-793538	19.94	19.94
Red1-FTP_RNAIP	IP	II:793347-793527	19.94	19.94
Red1-FTP_RNAIP	IP	II:794119-794325	19.94	19.94
Red1-FTP_RNAIP	IP	II:794693-794805	19.94	19.94
Red1-FTP_RNAIP	IP	II:815499-815658	50.37	49.685
Red1-FTP_RNAIP	IP	II:816885-817143	34.43	34.43
Red1-FTP_RNAIP	IP	II:817416-817711	34.43	34.43
Red1-FTP_RNAIP	IP	II:825142-825471	33.51	41.525
Red1-FTP_RNAIP	IP	II:825731-825886	40.43	42.55
Red1-FTP_RNAIP	IP	II:825939-826079	37.2342857142857	32.73
Red1-FTP_RNAIP	IP	II:826162-826478	37.7185714285714	32.73
Red1-FTP_RNAIP	IP	II:826878-827483	32.265	26.94
Red1-FTP_RNAIP	IP	II:827733-827936	40.61	39.525
Red1-FTP_RNAIP	IP	II:831535-831920	62.2626315789474	59.6
Red1-FTP_RNAIP	IP	II:832052-832351	49.395	53.895
Red1-FTP_RNAIP	IP	II:839439-839669	68.1833333333333	86.14
Red1-FTP_RNAIP	IP	II:842918-843079	43.5413043478261	25.82
Red1-FTP_RNAIP	IP	II:846278-846804	87.47125	63.525
Red1-FTP_RNAIP	IP	II:848041-848264	27.3638596491228	25.99
Red1-FTP_RNAIP	IP	II:848118-848262	27.3638596491228	25.99
Red1-FTP_RNAIP	IP	II:848320-849308	27.5392682926829	26.565
Red1-FTP_RNAIP	IP	II:855460-857416	31.694	30.045
Red1-FTP_RNAIP	IP	II:855831-856023	37.72	37.72
Red1-FTP_RNAIP	IP	II:860801-860934	61.4226315789474	55.7
Red1-FTP_RNAIP	IP	II:869836-869939	34.72	34.72
Red1-FTP_RNAIP	IP	II:873417-873998	54.76	36.475
Red1-FTP_RNAIP	IP	II:874194-874380	32.635	32.635
Red1-FTP_RNAIP	IP	II:874566-874727	36.01	36.01
Red1-FTP_RNAIP	IP	II:880839-880978	19.63	19.63
Red1-FTP_RNAIP	IP	II:883180-883802	36.039	34.325
Red1-FTP_RNAIP	IP	II:883968-884320	61.6397101449275	50.03
Red1-FTP_RNAIP	IP	II:884569-884699	81.295	81.295
Red1-FTP_RNAIP	IP	II:887576-887883	36.2417518248175	33.21
Red1-FTP_RNAIP	IP	II:888143-888512	35.8479207920792	33.12
Red1-FTP_RNAIP	IP	II:888379-888512	34.9150515463918	32.6
Red1-FTP_RNAIP	IP	II:889024-889149	71.6070588235294	57.68
Red1-FTP_RNAIP	IP	II:898065-901250	68.5860869565217	53.89
Red1-FTP_RNAIP	IP	II:900299-900554	54.025	31.755
Red1-FTP_RNAIP	IP	II:900624-901025	66.0233333333333	45.48
Red1-FTP_RNAIP	IP	II:901182-901376	85.915	85.915
Red1-FTP_RNAIP	IP	II:91130-91522	39.5	27.7
Red1-FTP_RNAIP	IP	II:92008-92159	49.781301369863	38.61
Red1-FTP_RNAIP	IP	II:927529-927714	27.3733333333333	26.69
Red1-FTP_RNAIP	IP	II:927907-928048	25.65	26.69
Red1-FTP_RNAIP	IP	II:930525-931006	24.5444444444444	21.75
Red1-FTP_RNAIP	IP	II:93237-93442	68.1832	63.88
Red1-FTP_RNAIP	IP	II:94074-94312	41.06890625	34.795
Red1-FTP_RNAIP	IP	II:943547-943668	30.3636363636364	23.74
Red1-FTP_RNAIP	IP	II:944015-944348	27.422380952381	23.54
Red1-FTP_RNAIP	IP	II:945904-946044	44.665	44.665
Red1-FTP_RNAIP	IP	II:94759-94922	49.2149006622517	38.5
Red1-FTP_RNAIP	IP	II:950789-950946	34.6368421052632	36.02
Red1-FTP_RNAIP	IP	II:952342-952480	30.6289090909091	27.66
Red1-FTP_RNAIP	IP	II:954595-954866	41.7825	38.605
Red1-FTP_RNAIP	IP	II:958614-960043	46.1283333333333	44.39
Red1-FTP_RNAIP	IP	II:958627-960466	63.966	74.8
Red1-FTP_RNAIP	IP	II:95997-96201	67.8914851485148	63.74
Red1-FTP_RNAIP	IP	II:966245-966404	92.2914285714286	99.37
Red1-FTP_RNAIP	IP	II:967680-968500	13.78	12.55
Red1-FTP_RNAIP	IP	II:968306-968660	9.7	9.7
Red1-FTP_RNAIP	IP	II:96833-97071	41.0327692307692	34.96
Red1-FTP_RNAIP	IP	II:974597-974712	44.25	44.25
Red1-FTP_RNAIP	IP	II:97518-97677	49.2149006622517	38.5
Red1-FTP_RNAIP	IP	II:980492-980688	29.178	26.51
Red1-FTP_RNAIP	IP	II:98755-98966	67.8914851485148	63.74
Red1-FTP_RNAIP	IP	II:988002-988304	34.9175	36.775
Red1-FTP_RNAIP	IP	II:991506-992071	75.1192857142857	73.735
Red1-FTP_RNAIP	IP	II:99592-99830	41.0327692307692	34.96
Red1-FTP_RNAIP	IP	III:1001535-1001726	30.26125	27.695
Red1-FTP_RNAIP	IP	III:1001948-1002144	30.3833333333333	27.695
Red1-FTP_RNAIP	IP	III:1008547-1008728	73.3166666666667	74.98
Red1-FTP_RNAIP	IP	III:1009658-1009783	33.0633333333333	32.93
Red1-FTP_RNAIP	IP	III:101990-102117	39.45	39.45
Red1-FTP_RNAIP	IP	III:1025785-1025908	27.93	28.18
Red1-FTP_RNAIP	IP	III:1026575-1026701	30.265	31.315
Red1-FTP_RNAIP	IP	III:1027564-1027800	31.1041176470588	29.52
Red1-FTP_RNAIP	IP	III:1029604-1029716	52.5488235294118	45.27
Red1-FTP_RNAIP	IP	III:1037071-1037293	41.6466666666667	44.065
Red1-FTP_RNAIP	IP	III:1040358-1040602	37.149375	37.89
Red1-FTP_RNAIP	IP	III:1041143-1041351	32.48375	32.785
Red1-FTP_RNAIP	IP	III:1041672-1041940	27.2594444444444	25.15
Red1-FTP_RNAIP	IP	III:1042192-1042292	35.38	35.225
Red1-FTP_RNAIP	IP	III:1049987-1050391	34.280625	30.4
Red1-FTP_RNAIP	IP	III:1059258-1059426	27.2236363636364	24.48
Red1-FTP_RNAIP	IP	III:1062246-1062518	39.05	39.05
Red1-FTP_RNAIP	IP	III:1064394-1064765	26.4666666666667	25.415
Red1-FTP_RNAIP	IP	III:1066043-1066427	61.092	65.27
Red1-FTP_RNAIP	IP	III:107972-108341	71.48	51.79
