Condition	Selection	region	mean_tail_length	median_tail_length
Red1-FTP_RNAIP	IP	I:5366912-5367176	91.49	64.53
Red1-FTP_RNAIP	IP	I:5398304-5398496	67.925	47.41
Red1-FTP_RNAIP	IP	I:5398642-5398816	38.11	38.11
Red1-FTP_RNAIP	IP	I:5411123-5411500	49.5814285714286	39.74
Red1-FTP_RNAIP	IP	I:5451773-5451921	97.93	97.93
Red1-FTP_RNAIP	IP	I:5452234-5452337	28.6833333333333	22.545
Red1-FTP_RNAIP	IP	I:5454202-5454511	53.002	25.47
Red1-FTP_RNAIP	IP	I:5505126-5505358	40.27	40.27
Red1-FTP_RNAIP	IP	I:581671-582273	80.7928571428571	88.93
Red1-FTP_RNAIP	IP	I:601845-602132	38.53	33.26
Red1-FTP_RNAIP	IP	I:608444-608801	58.5388235294118	47.64
Red1-FTP_RNAIP	IP	I:622041-622264	28.91	26.46
Red1-FTP_RNAIP	IP	I:622334-622564	98.225	52.985
Red1-FTP_RNAIP	IP	I:643550-644199	37.8775	37.3
Red1-FTP_RNAIP	IP	I:644120-644627	51.2619047619048	40.79
Red1-FTP_RNAIP	IP	I:678605-678896	68.4225	61.825
Red1-FTP_RNAIP	IP	I:682247-682650	86.0681818181818	75.86
Red1-FTP_RNAIP	IP	I:693329-693643	37.01	33.935
Red1-FTP_RNAIP	IP	I:696858-697160	27.3584615384615	27.6
Red1-FTP_RNAIP	IP	I:710383-710522	76.3266666666667	58.02
Red1-FTP_RNAIP	IP	I:719351-719553	29.1633333333333	31.71
Red1-FTP_RNAIP	IP	I:732554-732744	59.29	52.135
Red1-FTP_RNAIP	IP	I:757329-757535	75.4388888888889	76.68
Red1-FTP_RNAIP	IP	I:790164-790362	50.277	48.89
Red1-FTP_RNAIP	IP	I:794523-794803	90.756	88.01
Red1-FTP_RNAIP	IP	I:885239-885792	35.494	36.22
Red1-FTP_RNAIP	IP	I:901902-902132	86.445	86.445
Red1-FTP_RNAIP	IP	I:902470-902849	128.8	116.61
Red1-FTP_RNAIP	IP	I:941990-942214	26.4075555555556	24.97
Red1-FTP_RNAIP	IP	I:965663-966098	58.81	45.755
Red1-FTP_RNAIP	IP	I:973557-974018	37.857	36.005
Red1-FTP_RNAIP	IP	I:976963-977177	63.1757142857143	54.59
Red1-FTP_RNAIP	IP	II:1006726-1007047	101.506666666667	105.14
Red1-FTP_RNAIP	IP	II:1021666-1022213	36.195	36.195
Red1-FTP_RNAIP	IP	II:10287-10501	43.1854773869347	35.29
Red1-FTP_RNAIP	IP	II:1032330-1032619	51.0746666666667	45.34
Red1-FTP_RNAIP	IP	II:1033918-1034195	78.73	83.58
Red1-FTP_RNAIP	IP	II:1035053-1035471	100.49	123.88
Red1-FTP_RNAIP	IP	II:1057552-1057776	86.375	86.375
Red1-FTP_RNAIP	IP	II:1063809-1064061	56.4677777777778	44.59
Red1-FTP_RNAIP	IP	II:1066464-1066915	59.5142857142857	55.82
Red1-FTP_RNAIP	IP	II:1080685-1080840	74.3673493975904	71.16
Red1-FTP_RNAIP	IP	II:1101437-1101559	17.8	17.8
Red1-FTP_RNAIP	IP	II:1101733-1102149	73.355	66.57
Red1-FTP_RNAIP	IP	II:1122048-1122374	106.159411764706	110.11
Red1-FTP_RNAIP	IP	II:113594-113830	60.99	47.9
Red1-FTP_RNAIP	IP	II:1164991-1165287	35.0154098360656	32.11
Red1-FTP_RNAIP	IP	II:1170488-1170878	55.301875	47.54
Red1-FTP_RNAIP	IP	II:1171377-1171674	35.0535294117647	25.11
Red1-FTP_RNAIP	IP	II:1190935-1191206	65.9470512820513	56.96
Red1-FTP_RNAIP	IP	II:1216123-1216652	57.0725	49.8
Red1-FTP_RNAIP	IP	II:1239417-1239685	81.205	93.77
Red1-FTP_RNAIP	IP	II:1281513-1281735	16.57	16.57
Red1-FTP_RNAIP	IP	II:1369093-1369289	12.43	12.43
Red1-FTP_RNAIP	IP	II:1375883-1376012	43.8571428571429	35.81
Red1-FTP_RNAIP	IP	II:1377952-1378223	25.83	28.35
Red1-FTP_RNAIP	IP	II:1446140-1446268	26.6133333333333	24.84
Red1-FTP_RNAIP	IP	II:1467918-1468394	55.8032653061224	50.44
Red1-FTP_RNAIP	IP	II:1498174-1498301	18.15	18.15
Red1-FTP_RNAIP	IP	II:153599-153878	12.86	12.86
Red1-FTP_RNAIP	IP	II:1536234-1536697	41.74	41.74
Red1-FTP_RNAIP	IP	II:1542029-1542143	85.888	91.05
Red1-FTP_RNAIP	IP	II:1558834-1559120	56.3742857142857	31.71
Red1-FTP_RNAIP	IP	II:1562062-1562187	48.45	34.99
Red1-FTP_RNAIP	IP	II:1576116-1576328	22.4038787878788	21.085
Red1-FTP_RNAIP	IP	II:165530-165987	67.444	70
Red1-FTP_RNAIP	IP	II:1666432-1666595	64.7566666666667	66.96
Red1-FTP_RNAIP	IP	II:1670496-1670612	28.09	28.09
Red1-FTP_RNAIP	IP	II:1694716-1694939	117.07	117.07
Red1-FTP_RNAIP	IP	II:1712354-1712490	23.2333333333333	18.76
Red1-FTP_RNAIP	IP	II:1734248-1734457	70.09	70.09
Red1-FTP_RNAIP	IP	II:1738199-1738416	44.7830769230769	33
Red1-FTP_RNAIP	IP	II:1791646-1792086	24.8963356164384	22.04
Red1-FTP_RNAIP	IP	II:1793011-1793714	61.8666666666667	56.79
Red1-FTP_RNAIP	IP	II:1835516-1835692	56.47	45.715
Red1-FTP_RNAIP	IP	II:1835657-1836100	23.914	24.29
Red1-FTP_RNAIP	IP	II:1865446-1865725	49.97	42.81
Red1-FTP_RNAIP	IP	II:1891665-1892097	53.6162962962963	40.43
Red1-FTP_RNAIP	IP	II:1931391-1931713	84.34	84.34
Red1-FTP_RNAIP	IP	II:193864-193969	66.822	69.16
Red1-FTP_RNAIP	IP	II:1946538-1946835	54.86	54.86
Red1-FTP_RNAIP	IP	II:1956758-1957445	37.4029166666667	37.9
Red1-FTP_RNAIP	IP	II:2007497-2007879	63.2475	53.98
Red1-FTP_RNAIP	IP	II:2044125-2044483	61.9289473684211	69.39
Red1-FTP_RNAIP	IP	II:2044875-2045329	47.6707692307692	38.83
Red1-FTP_RNAIP	IP	II:2050737-2050976	23.7722222222222	16.49
Red1-FTP_RNAIP	IP	II:2080509-2081077	68.9535294117647	49.53
Red1-FTP_RNAIP	IP	II:2083549-2083864	44.465	42.22
Red1-FTP_RNAIP	IP	II:2119624-2119946	65.5228571428571	46.3
Red1-FTP_RNAIP	IP	II:2142780-2142963	44.5037209302326	35.17
Red1-FTP_RNAIP	IP	II:2145591-2145818	57.5730508474576	51.025
Red1-FTP_RNAIP	IP	II:2148387-2148918	65.5519512195122	50.65
Red1-FTP_RNAIP	IP	II:2152062-2152346	40.4294736842105	32.9
Red1-FTP_RNAIP	IP	II:2157232-2157368	98.664	100.71
Red1-FTP_RNAIP	IP	II:2162735-2163034	36.4133333333333	25.34
Red1-FTP_RNAIP	IP	II:2186905-2187359	46.85	38.22
Red1-FTP_RNAIP	IP	II:2209752-2209904	35.77	34.32
Red1-FTP_RNAIP	IP	II:2229287-2229659	101.661666666667	99.075
Red1-FTP_RNAIP	IP	II:2229440-2230071	70.4984615384615	82.22
Red1-FTP_RNAIP	IP	II:2236005-2236505	46.3689189189189	39.41
Red1-FTP_RNAIP	IP	II:2238097-2238613	64.0116666666667	57.025
Red1-FTP_RNAIP	IP	II:2282336-2282437	95.845	95.845
Red1-FTP_RNAIP	IP	II:2306504-2306723	74.7544444444444	49.28
Red1-FTP_RNAIP	IP	II:2324570-2324862	62.0105882352941	68.45
Red1-FTP_RNAIP	IP	II:2335175-2335368	32.78	32.78
Red1-FTP_RNAIP	IP	II:2349096-2349218	28.3987747035573	25.62
Red1-FTP_RNAIP	IP	II:2363816-2364371	41.3916666666667	47.165
Red1-FTP_RNAIP	IP	II:2373389-2373753	63.662	52.88
Red1-FTP_RNAIP	IP	II:2380061-2380315	23.23	23.23
Red1-FTP_RNAIP	IP	II:2411202-2411453	63.3512857142857	55.26
Red1-FTP_RNAIP	IP	II:2418676-2419110	49.7335714285714	35.41
Red1-FTP_RNAIP	IP	II:2425530-2426145	60.44	66.485
Red1-FTP_RNAIP	IP	II:2431965-2432223	29.0966666666667	29.485
Red1-FTP_RNAIP	IP	II:243768-244115	47.3666666666667	41.54
Red1-FTP_RNAIP	IP	II:2451041-2451396	38.75	38.75
Red1-FTP_RNAIP	IP	II:2479863-2480283	57.7957142857143	30.71
Red1-FTP_RNAIP	IP	II:2491276-2491675	66.6535714285714	57.245
Red1-FTP_RNAIP	IP	II:2503601-2503704	25.4173728813559	23.145
Red1-FTP_RNAIP	IP	II:2512129-2512480	104.15	104.15
Red1-FTP_RNAIP	IP	II:2563378-2564644	45.0129032258065	31.72
Red1-FTP_RNAIP	IP	II:2593898-2594169	76.6515384615385	70.69
Red1-FTP_RNAIP	IP	II:2608660-2608809	38.1276923076923	19.15
Red1-FTP_RNAIP	IP	II:2636856-2637976	44.8757142857143	31.67
Red1-FTP_RNAIP	IP	II:2640935-2641701	49.7276136363636	45.85
Red1-FTP_RNAIP	IP	II:2651103-2651321	19.405	19.405
Red1-FTP_RNAIP	IP	II:2690929-2691196	30.6664335664336	24.63
Red1-FTP_RNAIP	IP	II:2707283-2707781	62.56125	39.125
Red1-FTP_RNAIP	IP	II:2725866-2726341	81.6770689655172	76.93
Red1-FTP_RNAIP	IP	II:2732620-2732845	90.625	99.405
Red1-FTP_RNAIP	IP	II:2743335-2743634	56.005	41.285
Red1-FTP_RNAIP	IP	II:2755085-2755338	81.374	73.335
Red1-FTP_RNAIP	IP	II:2768592-2768845	101.2475	91.055
Red1-FTP_RNAIP	IP	II:2781194-2781357	68.895	68.895
Red1-FTP_RNAIP	IP	II:279150-279543	80.0625	84.15
Red1-FTP_RNAIP	IP	II:2861661-2861771	63.292	47.34
Red1-FTP_RNAIP	IP	II:2914421-2914624	58.274	53.885
Red1-FTP_RNAIP	IP	II:2941408-2941738	85.275	57.455
Red1-FTP_RNAIP	IP	II:2958683-2958950	41.7333333333333	21.17
Red1-FTP_RNAIP	IP	II:2962410-2962618	29.2444444444444	28.79
Red1-FTP_RNAIP	IP	II:2966664-2966932	48.59	48.59
Red1-FTP_RNAIP	IP	II:2988327-2988500	50.2415625	42.89
Red1-FTP_RNAIP	IP	II:2995024-2996203	36.0194444444444	32.7
Red1-FTP_RNAIP	IP	II:3015122-3015291	63.9616666666667	55.04
Red1-FTP_RNAIP	IP	II:3037568-3037733	79.6838461538462	80.39
Red1-FTP_RNAIP	IP	II:3060079-3060419	53.1510526315789	45.59
Red1-FTP_RNAIP	IP	II:3065199-3065374	43.0225	27.71
Red1-FTP_RNAIP	IP	II:3069770-3070098	44.16	32.4
Red1-FTP_RNAIP	IP	II:3072337-3072467	35.1141176470588	29.98
Red1-FTP_RNAIP	IP	II:3094583-3094718	46.305	46.305
Red1-FTP_RNAIP	IP	II:3137145-3137388	75.88	61.7
Red1-FTP_RNAIP	IP	II:3176325-3176471	80.4033333333333	73.48
Red1-FTP_RNAIP	IP	II:3196186-3196295	24.23	24.23
Red1-FTP_RNAIP	IP	II:3213766-3213990	84.486	72.79
Red1-FTP_RNAIP	IP	II:3234621-3235708	41.4384210526316	31.61
Red1-FTP_RNAIP	IP	II:3249886-3250030	38.92	38.75
Red1-FTP_RNAIP	IP	II:3250168-3250492	82.4365306122449	81.4
Red1-FTP_RNAIP	IP	II:3275426-3275639	21.4030344827586	18.43
Red1-FTP_RNAIP	IP	II:3293536-3294168	35.6246666666667	36.84
Red1-FTP_RNAIP	IP	II:3295188-3295467	50.2716666666667	51.975
Red1-FTP_RNAIP	IP	II:3301329-3301429	27.3021052631579	27.73
Red1-FTP_RNAIP	IP	II:3313513-3314193	84.3	78.94
Red1-FTP_RNAIP	IP	II:3323059-3323347	83.168	69.94
Red1-FTP_RNAIP	IP	II:3365895-3365997	25.71	22.21
Red1-FTP_RNAIP	IP	II:3377570-3378207	82.5044444444444	54.64
Red1-FTP_RNAIP	IP	II:338411-338582	71.85	57.24
Red1-FTP_RNAIP	IP	II:3390620-3390850	42.10125	35.36
Red1-FTP_RNAIP	IP	II:3393425-3393848	53.7750354609929	43.66
Red1-FTP_RNAIP	IP	II:3400261-3400487	64.3636363636364	63.08
Red1-FTP_RNAIP	IP	II:3412991-3414038	22.815	22.815
Red1-FTP_RNAIP	IP	II:3441530-3441658	27.1145588235294	25.175
Red1-FTP_RNAIP	IP	II:3517106-3517230	13.23	13.23
Red1-FTP_RNAIP	IP	II:3556728-3556875	80.75	80.75
Red1-FTP_RNAIP	IP	II:3584589-3585003	76.2471428571429	67.32
Red1-FTP_RNAIP	IP	II:3588689-3588811	43.295	43.295
Red1-FTP_RNAIP	IP	II:3611871-3612107	77.44	77.44
Red1-FTP_RNAIP	IP	II:3615084-3615476	51.7516666666667	53.81
Red1-FTP_RNAIP	IP	II:3622564-3622735	55.1909523809524	38.97
Red1-FTP_RNAIP	IP	II:3637848-3638049	51.7215789473684	44.44
Red1-FTP_RNAIP	IP	II:3642410-3643009	50.1816666666667	26.64
Red1-FTP_RNAIP	IP	II:364926-365190	40.41	23.365
Red1-FTP_RNAIP	IP	II:3651544-3652000	56.23375	54.33
Red1-FTP_RNAIP	IP	II:3662772-3663263	54.5414084507042	43.125
Red1-FTP_RNAIP	IP	II:3665234-3665346	45.7003448275862	42.23
Red1-FTP_RNAIP	IP	II:3667864-3668236	55.2591666666667	48.06
Red1-FTP_RNAIP	IP	II:3670283-3670896	59.7170588235294	47.29
Red1-FTP_RNAIP	IP	II:3676844-3677343	63.504	60.075
Red1-FTP_RNAIP	IP	II:3679687-3679806	84.2225	82.08
Red1-FTP_RNAIP	IP	II:3688107-3688369	29.105	21.505
Red1-FTP_RNAIP	IP	II:3692014-3692367	72.0718181818182	69.88
Red1-FTP_RNAIP	IP	II:3708859-3708979	28.6883333333333	28.585
Red1-FTP_RNAIP	IP	II:3729460-3729648	27.13	27.13
Red1-FTP_RNAIP	IP	II:3733943-3734276	76.0421739130435	67.97
Red1-FTP_RNAIP	IP	II:3734047-3734206	75.4695238095238	67.97
Red1-FTP_RNAIP	IP	II:3741573-3742210	84.4025	48.385
Red1-FTP_RNAIP	IP	II:3751814-3752108	130.91	130.91
Red1-FTP_RNAIP	IP	II:3755468-3755925	33.9321212121212	22.72
Red1-FTP_RNAIP	IP	II:3761717-3761822	36.1022222222222	32.07
Red1-FTP_RNAIP	IP	II:3764497-3764699	28.1475	28.395
Red1-FTP_RNAIP	IP	II:377275-377505	79.47	34.01
Red1-FTP_RNAIP	IP	II:3784674-3784857	117.076666666667	101.89
Red1-FTP_RNAIP	IP	II:3798643-3798943	33.8	18.6
Red1-FTP_RNAIP	IP	II:3801290-3801609	49.08875	44.685
Red1-FTP_RNAIP	IP	II:3869848-3870124	54.3633333333333	37.36
Red1-FTP_RNAIP	IP	II:3887086-3887336	52.3654545454545	34.67
Red1-FTP_RNAIP	IP	II:388969-390033	71.161875	57.98
Red1-FTP_RNAIP	IP	II:3944157-3945485	77.32578125	71.955
Red1-FTP_RNAIP	IP	II:3956272-3956757	48.5507142857143	33.165
Red1-FTP_RNAIP	IP	II:3962699-3963253	51.9173880597015	48.305
Red1-FTP_RNAIP	IP	II:3975193-3975773	57.638	66.91
Red1-FTP_RNAIP	IP	II:4001479-4001898	33.8645	24.635
Red1-FTP_RNAIP	IP	II:4002396-4002627	23.5571428571429	21.98
Red1-FTP_RNAIP	IP	II:4009577-4009852	63.1417142857143	54.6
Red1-FTP_RNAIP	IP	II:4019720-4020088	19.445	19.755
Red1-FTP_RNAIP	IP	II:4021855-4022326	63.7925806451613	56.13
Red1-FTP_RNAIP	IP	II:4023691-4024223	44.6016666666667	41.705
Red1-FTP_RNAIP	IP	II:4099733-4100295	25.2214285714286	20.035
Red1-FTP_RNAIP	IP	II:412937-413258	64.66	64.66
Red1-FTP_RNAIP	IP	II:4175298-4175601	23.3529411764706	19.045
Red1-FTP_RNAIP	IP	II:4222382-4222516	27.6715	26.35
Red1-FTP_RNAIP	IP	II:4268239-4268366	106.16	106.16
Red1-FTP_RNAIP	IP	II:4279764-4280088	73.01	63.93
Red1-FTP_RNAIP	IP	II:4283406-4283705	25.7415384615385	24.68
Red1-FTP_RNAIP	IP	II:4285643-4285790	36.15875	28.145
Red1-FTP_RNAIP	IP	II:4314083-4314293	74.6114285714286	62.49
Red1-FTP_RNAIP	IP	II:4321689-4321931	61.04	61.04
Red1-FTP_RNAIP	IP	II:4333565-4334019	51.0833333333333	48.69
Red1-FTP_RNAIP	IP	II:4336546-4336775	37.6866666666667	22.94
Red1-FTP_RNAIP	IP	II:4351332-4351686	79.1685714285714	67.625
Red1-FTP_RNAIP	IP	II:4357346-4357562	36.4	43.05
Red1-FTP_RNAIP	IP	II:4367883-4368099	79.1982051282051	76.71
Red1-FTP_RNAIP	IP	II:4372725-4372898	29.43	29.43
Red1-FTP_RNAIP	IP	II:4403031-4403182	78.805	90.11
Red1-FTP_RNAIP	IP	II:4403683-4404075	94.5917391304348	86.08
Red1-FTP_RNAIP	IP	II:4428560-4428761	38.75	38.75
Red1-FTP_RNAIP	IP	II:4502464-4502710	43.310197044335	35.81
Red1-FTP_RNAIP	IP	II:451122-451598	71.0173793103448	57.24
Red1-FTP_RNAIP	IP	II:474664-474976	63.7945833333333	51.575
Red1-FTP_RNAIP	IP	II:504122-504509	55.9618181818182	41.955
Red1-FTP_RNAIP	IP	II:513296-514107	75.76625	65.665
Red1-FTP_RNAIP	IP	II:517901-518018	30.3523943661972	23.77
Red1-FTP_RNAIP	IP	II:535459-535631	35.85825	30.495
Red1-FTP_RNAIP	IP	II:600827-601115	50.5033333333333	58.385
Red1-FTP_RNAIP	IP	II:604533-605261	66.8056666666667	54.285
Red1-FTP_RNAIP	IP	II:643777-643935	55.77	45.02
Red1-FTP_RNAIP	IP	II:647027-647392	39.34	36.395
Red1-FTP_RNAIP	IP	II:722532-722924	67.3722727272727	62.33
Red1-FTP_RNAIP	IP	II:754474-754740	48.47	48.47
Red1-FTP_RNAIP	IP	II:769383-769589	64.724375	61.57
Red1-FTP_RNAIP	IP	II:851534-851713	33.2	33.2
Red1-FTP_RNAIP	IP	II:884541-884804	58.182	53
Red1-FTP_RNAIP	IP	II:888793-889034	71.3574074074074	63.925
Red1-FTP_RNAIP	IP	II:972928-973038	42.5368181818182	32.035
Red1-FTP_RNAIP	IP	II:977099-977248	28.29	28.29
Red1-FTP_RNAIP	IP	III:1040956-1041184	35.6	35.96
Red1-FTP_RNAIP	IP	III:1059517-1059642	26.166	22.735
Red1-FTP_RNAIP	IP	III:108917-109526	64.54	59.335
Red1-FTP_RNAIP	IP	III:1144924-1145711	25.8112	25.33
Red1-FTP_RNAIP	IP	III:1151711-1151896	30.9081818181818	27.49
Red1-FTP_RNAIP	IP	III:1193283-1193557	92.9533333333333	86.95
Red1-FTP_RNAIP	IP	III:1195723-1196086	28.1781196581197	26.1
Red1-FTP_RNAIP	IP	III:1200122-1200369	84.0742857142857	74.44
Red1-FTP_RNAIP	IP	III:1213542-1213844	72.260350877193	65.38
Red1-FTP_RNAIP	IP	III:1226661-1226955	16.64	16.64
Red1-FTP_RNAIP	IP	III:1255258-1255389	27.33	27.33
Red1-FTP_RNAIP	IP	III:1291933-1292121	28.4407692307692	21.42
Red1-FTP_RNAIP	IP	III:1302804-1303078	29.4	24.73
Red1-FTP_RNAIP	IP	III:1311219-1311484	97.6788888888889	93.66
Red1-FTP_RNAIP	IP	III:1360397-1360673	71.8213513513514	65.07
Red1-FTP_RNAIP	IP	III:1426436-1426932	47.84125	40.89
Red1-FTP_RNAIP	IP	III:1442778-1442927	80.355	80.355
Red1-FTP_RNAIP	IP	III:148178-148770	67.3293333333333	56.04
Red1-FTP_RNAIP	IP	III:1482169-1482725	49.4725	46.04
Red1-FTP_RNAIP	IP	III:153031-153364	81.2853968253968	75.43
Red1-FTP_RNAIP	IP	III:1549413-1549811	59.29	51.14
Red1-FTP_RNAIP	IP	III:155654-155909	36.155	36.155
Red1-FTP_RNAIP	IP	III:1576219-1576443	98.274	83.95
Red1-FTP_RNAIP	IP	III:1615074-1615236	46.45	43.41
Red1-FTP_RNAIP	IP	III:1640480-1640752	48.2153846153846	39.13
Red1-FTP_RNAIP	IP	III:1716123-1716427	37.9	37.9
Red1-FTP_RNAIP	IP	III:1730987-1731176	33.7441176470588	25.03
Red1-FTP_RNAIP	IP	III:1758523-1759046	68.88	56.265
Red1-FTP_RNAIP	IP	III:1765785-1766123	25.8	25.8
Red1-FTP_RNAIP	IP	III:1777734-1777840	151.82	151.82
Red1-FTP_RNAIP	IP	III:1783488-1783636	55.7463636363636	58.08
Red1-FTP_RNAIP	IP	III:1788330-1788679	38.4988888888889	31.31
Red1-FTP_RNAIP	IP	III:1800009-1800484	56.1330769230769	53.68
Red1-FTP_RNAIP	IP	III:1816210-1816396	46.67	42.77
Red1-FTP_RNAIP	IP	III:1890833-1891290	50.62	49.32
Red1-FTP_RNAIP	IP	III:1897580-1897884	40.105	33.845
Red1-FTP_RNAIP	IP	III:2102863-2103131	31.05875	25.23
Red1-FTP_RNAIP	IP	III:2134182-2134296	61.15	48.33
Red1-FTP_RNAIP	IP	III:2136925-2137246	107.6	107.6
Red1-FTP_RNAIP	IP	III:214455-215283	66.2233333333333	66.275
Red1-FTP_RNAIP	IP	III:2182967-2183414	47.64	56.46
Red1-FTP_RNAIP	IP	III:2192256-2192448	36.1775	36.47
Red1-FTP_RNAIP	IP	III:2239920-2240068	26.22	26.22
Red1-FTP_RNAIP	IP	III:2259514-2259785	77.0188	61.09
Red1-FTP_RNAIP	IP	III:2269995-2270123	49.8466666666667	36.94
Red1-FTP_RNAIP	IP	III:2271814-2271970	69.6085714285714	72.14
Red1-FTP_RNAIP	IP	III:2296295-2296681	67.665	60.69
Red1-FTP_RNAIP	IP	III:2305732-2305967	59.9116666666667	41.83
Red1-FTP_RNAIP	IP	III:2342548-2342686	31.7225	22.395
Red1-FTP_RNAIP	IP	III:2352692-2353338	72.1902941176471	63.74
Red1-FTP_RNAIP	IP	III:2369649-2369757	59.2925	57.075
Red1-FTP_RNAIP	IP	III:2387746-2387968	83.5072413793103	87.32
Red1-FTP_RNAIP	IP	III:2434235-2434548	72.5828571428571	83.58
Red1-FTP_RNAIP	IP	III:261992-262519	88.1407142857143	73.355
Red1-FTP_RNAIP	IP	III:270045-270783	52.682	44.53
Red1-FTP_RNAIP	IP	III:274989-275277	38.19375	28.305
Red1-FTP_RNAIP	IP	III:289638-289875	73.1725	72.145
Red1-FTP_RNAIP	IP	III:29566-29879	72.5828571428571	83.58
Red1-FTP_RNAIP	IP	III:296842-296977	62.74125	65.67
Red1-FTP_RNAIP	IP	III:305617-305753	28.305	21.235
Red1-FTP_RNAIP	IP	III:330434-330683	51.1516666666667	34.615
Red1-FTP_RNAIP	IP	III:380815-381084	25.8142857142857	24.74
Red1-FTP_RNAIP	IP	III:389534-390484	60.1789855072464	47.58
Red1-FTP_RNAIP	IP	III:400262-400565	76.4025	79.75
Red1-FTP_RNAIP	IP	III:451888-452702	76.32375	69.69
Red1-FTP_RNAIP	IP	III:472439-472556	74.696	59.65
Red1-FTP_RNAIP	IP	III:483095-483207	91.0377777777778	87.26
Red1-FTP_RNAIP	IP	III:549538-549664	59.5890909090909	50.77
Red1-FTP_RNAIP	IP	III:594637-594785	24.7825	22.18
Red1-FTP_RNAIP	IP	III:605686-606102	73.723	83.81
Red1-FTP_RNAIP	IP	III:62383-62523	44.9	44.9
Red1-FTP_RNAIP	IP	III:661465-661934	50.228	28.425
Red1-FTP_RNAIP	IP	III:685321-685723	71.9160869565217	60.97
Red1-FTP_RNAIP	IP	III:691826-691999	15.7633333333333	15.76
Red1-FTP_RNAIP	IP	III:701929-702365	31.65	31.65
Red1-FTP_RNAIP	IP	III:748750-749055	29.8833333333333	33.25
Red1-FTP_RNAIP	IP	III:79903-80341	72.1497916666667	59.7
Red1-FTP_RNAIP	IP	III:82197-82663	41.485	35.8
Red1-FTP_RNAIP	IP	III:84918-85100	42.08	42.08
Red1-FTP_RNAIP	IP	III:893822-893961	61.6092307692308	48.12
Red1-FTP_RNAIP	IP	III:899262-899611	93.2975	104.19
Red1-FTP_RNAIP	IP	III:900064-900331	62.5733333333333	52.86
Red1-FTP_RNAIP	IP	III:905295-905426	48.068	49.4
Red1-FTP_RNAIP	IP	III:953910-954068	17.58	17.58
Red1WFtoAA-FTP_RNAIP	IP	I:1005727-1006009	34.464	24.29
Red1WFtoAA-FTP_RNAIP	IP	I:1018926-1019067	30.945	30.355
Red1WFtoAA-FTP_RNAIP	IP	I:1046958-1047271	32.68125	30.27
Red1WFtoAA-FTP_RNAIP	IP	I:1057782-1058179	35.959	33.465
Red1WFtoAA-FTP_RNAIP	IP	I:1069850-1070122	38.4426744186047	35.11
Red1WFtoAA-FTP_RNAIP	IP	I:1097393-1097861	30.558	25.65
Red1WFtoAA-FTP_RNAIP	IP	I:110634-110909	34.3372580645161	30.575
Red1WFtoAA-FTP_RNAIP	IP	I:1111008-1111230	30.1571428571429	29.1
Red1WFtoAA-FTP_RNAIP	IP	I:1111620-1111953	30.9925	30.61
Red1WFtoAA-FTP_RNAIP	IP	I:1128975-1129310	35.0192307692308	35.84
Red1WFtoAA-FTP_RNAIP	IP	I:113552-113780	24.9866666666667	29.39
Red1WFtoAA-FTP_RNAIP	IP	I:1136121-1136881	34.055	37.11
Red1WFtoAA-FTP_RNAIP	IP	I:1138785-1139020	24.3133333333333	20.16
Red1WFtoAA-FTP_RNAIP	IP	I:1165788-1166095	46.52	46.52
Red1WFtoAA-FTP_RNAIP	IP	I:1229009-1229213	33.55	33.55
Red1WFtoAA-FTP_RNAIP	IP	I:1243315-1243644	28.2355555555556	24.5
Red1WFtoAA-FTP_RNAIP	IP	I:124930-125068	9.78	9.78
Red1WFtoAA-FTP_RNAIP	IP	I:1275018-1275251	29.39	29.39
Red1WFtoAA-FTP_RNAIP	IP	I:1285624-1285926	25.1882781456954	23.88
Red1WFtoAA-FTP_RNAIP	IP	I:1305916-1306243	39.1108333333333	34.945
Red1WFtoAA-FTP_RNAIP	IP	I:1333556-1333772	40.7153846153846	32.87
Red1WFtoAA-FTP_RNAIP	IP	I:135832-135943	7.68	7.68
Red1WFtoAA-FTP_RNAIP	IP	I:141773-142382	35.4530434782609	36.21
Red1WFtoAA-FTP_RNAIP	IP	I:1470427-1470640	28.42	28.52
Red1WFtoAA-FTP_RNAIP	IP	I:1492230-1492567	28.3128571428571	23.64
Red1WFtoAA-FTP_RNAIP	IP	I:149307-149643	47.88	47.88
Red1WFtoAA-FTP_RNAIP	IP	I:1534401-1534620	25.8666666666667	31.98
Red1WFtoAA-FTP_RNAIP	IP	I:1576383-1576592	45.4275	42.64
Red1WFtoAA-FTP_RNAIP	IP	I:1620391-1620680	26.48	22.55
Red1WFtoAA-FTP_RNAIP	IP	I:1622617-1622733	25.628	22.9
Red1WFtoAA-FTP_RNAIP	IP	I:1646630-1647121	35.8346428571429	33.85
Red1WFtoAA-FTP_RNAIP	IP	I:1655721-1655987	40.2592857142857	32.365
Red1WFtoAA-FTP_RNAIP	IP	I:1691561-1691780	34.7525	35.255
Red1WFtoAA-FTP_RNAIP	IP	I:1708282-1708538	77.5971428571429	67.57
Red1WFtoAA-FTP_RNAIP	IP	I:1712238-1712664	21.51125	19.55
Red1WFtoAA-FTP_RNAIP	IP	I:1739359-1739687	35.594	29.95
Red1WFtoAA-FTP_RNAIP	IP	I:1749348-1749590	55.3375	54.74
Red1WFtoAA-FTP_RNAIP	IP	I:1755749-1755954	35.82	35.82
Red1WFtoAA-FTP_RNAIP	IP	I:1773505-1774166	44.6325	39.725
